starters,positions
WalsSt00,QB
WalkHe00,RB
JohnDa00,FB
IrviMi00,WR
MartKe00,WR
FolsSt00,TE
TuinMa00,LT
NewtNa00,LG
WhitBo21,C
KerxCr20,RG
GogaKe00,RT
JoneEd00,LDE
BrouWi20,LDT
HameDe20,RDT
JeffJi20,RDE
DelxJa00,LLB
LockEu20,MLB
ShanRa20,RLB
WallEv00,LCB
FranRo20,RCB
AlbrVi20,SS
HortRa20,FS
