starters,positions
MitcSc00,QB
SandBa00,RB
PerrBr00,WR
MoorHe00,WR
MortJo00,WR
MetzPe00,TE
RobeRa20,LT
CompMi20,LG
GlovKe00,C
ConoSc20,RG
MossZe20,RT
PorcRo00,LDE
ThomHe00,LDT
ElliLu00,RDT
WaldKe20,RDE
BeerTo20,LLB
JohnPe01,MLB
BoydSt00,RLB
McNeRy20,LCB
RaymCo21,RCB
BladBe00,SS
MaloVa20,FS
