starters,positions
FullSt00,QB
ReedTo00,RB
McKnTe00,FB
SmitJT00,WR
MarsHe00,WR
SamuTo00,TE
HerkMa20,LT
SimmBo20,LG
AnexCh20,C
CondTo20,RG
RourJi20,RT
StilAr00,LDE
ParrDo20,NT
LindDa21,RDE
HowaTo21,LOLB
ManuFr20,LILB
SpanGa20,RILB
PaulWh20,ROLB
GreeGa01,LCB
HarrEr20,RCB
ChriHe20,SS
BarbGa00,FS
