starters,positions
CutlJa00,QB
HenrTr00,HB
MarsBr00,WR
StokBr00,WR
ScheTo00,TE
GrahDa00,TE
LepsMa20,LT
KupeCh20,LG
MyerCh20,C
HollMo20,RG
PearEr20,RT
EngeJo20,LDE
AdamSa00,LDT
McKiAl20,RDT
DumeEl20,RDE
WebsNa20,SLB
WillD.20,MLB
GoldIa00,WLB
BailCh00,LCB
BlyxDr00,RCB
FergNi20,SS
FoxwDo20,FS
