starters,positions
LuckAn00,QB
RichTr00,RB
HaviSt00,FB
WaynRe00,WR
HeywDa00,WR
HiltT.00,WR
CastAn00,LT
ThorHu00,LG
McGlMi20,C
LinkJe20,RG
CherGo20,RT
ReddCo20,DE
MoalFi99,DT
FranAu20,NT
MathRo20,RUSH
FreeJe00,WILL
WaldEr99,SLB
AngePa99,MIKE
ToleGr99,LCB
DaviVo99,RCB
BethAn20,SS
HoweDe00,FS
