starters,positions
FitzRy00,QB
JackFr02,RB
NelsDa01,WR
JoneDo00,WR
JohnSt00,WR
ChanSc00,TE
GlenCo00,LT
LeviAn20,LG
WoodEr20,C
UrbiKr20,RG
PearEr20,RT
WillMa22,LDE
DareMa00,DT
WillKy20,DT
KelsCh21,RDE
MoatAr00,SLB
ShepKe00,MLB
BarnNi20,WLB
WillAa00,LCB
GilmSt00,RCB
WilsGe01,SS
ByrdJa99,FS
