starters,positions
RoseJo01,QB
JohnDa08,RB
WillCh05,WR
KirkCh01,WR
FitzLa00,WR
GresJe00,TE
HumpD.00,LT
IupaMi20,LG
ColeMa02,C
PughJu00,RG
SmitAn23,RT
GoldMa00,DE
JoneCh03,DE
NkemRo00,DT
PeteCo00,DT
ReddHa00,SLB
ByneJo00,MLB
PetePa00,CB
BenwBe00,CB
BakeBu00,SS
BethAn20,FS
BostTr00,S
