starters,positions
LosmJ.00,QB
McGaWi00,RB
ShelDa00,FB
EvanLe00,WR
PricPe00,WR
RoyaRo00,TE
GandMi20,LT
ReyeTu20,LG
FowlMe20,C
PresDu20,RG
PeteJa21,RT
KelsCh21,LDE
TripLa20,LDT
AndeTi20,RDT
SchoAa99,RDE
FletLo20,MLB
CrowAn20,WLB
McGeTe99,LCB
ThomKi20,CB
ClemNa99,RCB
WhitDo20,SS
SimpKo20,FS
