starters,positions
GaglBo00,QB
SandBa00,RB
StanWa00,WR
PhilJa00,WR
ClarRo00,WR
JohnRi00,WR
BrowLo00,LT
AndoEr20,LG
GlovKe00,C
DallKe20,RG
SandEr20,RT
WillEr21,LDE
BallJe00,NT
BrooKe20,RDE
WillJi21,LOLB
SpieCh00,LILB
GibsDe20,RILB
CofeMi00,ROLB
AlexBr21,LCB
HolmJe20,RCB
WhitWi22,SS
BladBe00,FS
