starters,positions
TrudJa00,QB
PottRo00,RB
JohnAn00,FB
LangRe00,WR
HestJe00,WR
CashKe01,TE
WolfWi00,LT
DixoRa20,LG
LowdKi20,C
SchuWi20,RG
MossZe20,RT
McClSk20,LDE
EmtmSt20,LDT
SiraTo20,RDT
PeguWi20,RDE
BickDu00,LLB
CoryQu20,MLB
RadeSc20,RLB
GoodCh20,LCB
DaniEu20,RCB
BaylJo21,SS
BelsJa20,FS
