starters,positions
StafMa00,QB
LeshMi00,RB
BurlNa00,WR
JohnCa00,WR
HellWi00,TE
PettBr00,TE
BackJe20,LT
SimsRo20,LG
RaioDo20,C
PeteSt20,RG
CherGo20,RT
AvriCl99,LDE
WillCo21,DT
SuhxNd99,DT
VandKy99,RDE
LevyDe99,OLB
DuraJu99,OLB
TullSt20,MLB
HousCh99,LCB
BentBi00,RCB
ColeEr21,SS
WendJo99,FS
