starters,positions
ElwaJo00,QB
RussLe00,RB
RussDe00,WR
MillAn00,WR
EvanJe00,TE
SharSh00,TE
ZimmGa00,LT
NaleTo00,LG
WideDa20,C
HabiBr20,RG
ScraKi20,RT
DronSh20,LDE
WashTe01,LDT
HassHa20,RDT
FletSi20,RDE
CroeMi20,LLB
MeckKa00,MLB
AlexEl20,RLB
HillRa23,LCB
CrocRa20,RCB
AtwaSt00,SS
SmitDe01,FS
