starters,positions
ElwaJo00,QB
RussLe00,RB
BernRo00,RB
RussDe00,WR
MillAn00,WR
EvanJe00,TE
ZimmGa00,LT
MelaJo20,LG
WideDa20,C
HabiBr20,RG
FreeRu20,RT
DronSh20,LDE
WashTe01,LDT
WillDa20,RDT
FletSi20,RDE
AldrAl21,LLB
MeckKa00,MLB
AlexEl20,RLB
SmitBe21,LCB
CrocRa20,RCB
AtwaSt00,SS
JoneRo26,FS
