starters,positions
MajkDo00,QB
WorkVi00,RB
SydnHa00,FB
BeacSa00,WR
SharSt00,WR
WestEd00,TE
RuetKe20,LT
MoraRi20,LG
CampJa21,C
HallRo20,RG
SaleHa20,RT
BrocMa20,LDE
JurkJo20,NT
BrowRo20,RDE
PaupBr00,LOLB
DOnoMa20,LILB
HollJo20,RILB
BennTo21,ROLB
BillLe20,LCB
ClarVi20,RCB
ButlLe00,SS
CeciCh00,FS
