starters,positions
KitnJo00,QB
JohnRu00,HB
JohnJe00,FB
WashKe00,WR
WarrPe00,WR
JohnCh01,WR
JoneLe23,LOT
SteiEr20,LG
BrahRi20,C
GoffMi20,RG
AndeWi00,ROT
ClemDu20,LDE
ThorJo21,LDT
WillTo23,RDT
SmitJu20,RDE
RossAd20,SLB
HardKe00,MLB
SimmBr20,WLB
HawkAr20,LCB
JameTo99,RCB
BeckRo20,SS
RomaMa20,FS
