starters,positions
CarrDa00,QB
LundWa00,RB
CookJa00,FB
LeacVo00,FB
JohnAn02,WR
MoulEr00,WR
SalaEp20,LT
PittCh20,LG
FlanMi00,C
WearFr21,RG
WiegZa20,RT
WeavAn20,LDE
JohnTr20,LDT
MaddAn20,RDT
WillMa22,RDE
OrrxSh20,SLB
RyanDe20,MLB
GreeMo20,WLB
RobiDu20,LCB
FaggDe20,RCB
BrowC.20,FS
EarlGl20,DB
