starters,positions
HundBr00,QB
WillJa06,RB
NelsJo00,WR
AdamDa01,WR
CobbRa00,WR
KendLa00,TE
BakhDa00,LT
TaylLa01,LG
LinsCo00,C
EvanJa21,RG
SpriJa00,RT
LowrDe00,DE
DaniMi00,DT
ClarKe01,NT
BrooAh21,LOLB
MartBl01,ILB
RyanJa00,ILB
MattCl99,ROLB
RandDa00,LCB
HousDa00,RCB
BurnMo99,SS
ClinHa00,FS
