starters,positions
PresDa01,QB
ElliEz00,RB
OlawJa00,FB
WillTe01,WR
ThomDe04,WR
SwaiGe00,TE
SmitTy00,LT
WillCo00,LG
LoonJo01,C
MartZa00,RG
CollLa01,RT
CrawTy00,DE
LawrDe00,DE
WoodAn02,DT
CharTa00,DT
SmitJa05,MLB
LeexSe99,WLB
JoneBy00,CB
AwuzCh00,CB
HeatJe00,SS
FrazKa00,FS
BrowAn02,DB
