starters,positions
KitnJo00,QB
DillCo00,HB
NealLo00,FB
WarrPe00,WR
JohnCh01,WR
SchoMa00,TE
JoneLe23,LOT
ODwyMa20,LG
BrahRi20,C
RehbSc20,RG
AndeWi00,ROT
BookVa20,LDE
GibsOl20,LDT
WillTo23,RDT
SmitJu20,RDE
RossAd20,LLB
SimmBr20,MLB
SpikTa00,RLB
BurrJe20,LCB
HawkAr20,RCB
ManuMa20,SS
HallCo21,FS
