starters,positions
BrooKe00,MOLB
JameBr20,MILB
KitnJo00,QB
JoneFe00,RB
GronCh00,FB
AustMi00,WR
WillRo04,WR
WittJa00,TE
FreeDo20,LT
KosiKy20,LG
GuroAn20,C
DaviLe21,RG
ColoMa20,RT
BoweSt20,LDE
RatlJa20,NT
OlshIg20,RDE
SpenAn99,SLB
WareDe99,WLB
NewmTe20,LCB
SensGe20,CB
JenkMi99,RCB
BallAl99,FS
