starters,positions
HolcKe00,QB
JackJa00,RB
MorgQu00,WR
SandDa00,TE
HeidSt00,TE
GonzJo21,LT
OHarSh20,LG
FainJe20,C
ZukaPa20,RG
TuckRy20,RT
BrowCo22,LDE
WarrGe20,LDT
RoyeOr20,RDT
LangKe20,RDE
BentKe20,LOLB
DaviAn20,MLB
TaylBe20,ROLB
HenrAn20,LCB
McCuDa22,RCB
GrifRo00,SS
LittEa20,FS
