starters,positions
DaltAn00,QB
HillJe01,RB
HewiRy00,HB
CoreCo00,WR
LaFeBr00,WR
UzomC.00,TE
OgbuCe00,LT
WhitAn20,LG
BodiRu00,C
ZeitKe00,RG
FishJa00,RT
DunlCa99,LDE
AtkiGe99,DT
PekoDo20,NT
JohnMi98,RDE
ReyxVi00,LB
DansKa20,LB
DennDa00,LCB
JonePa20,RCB
WillSh02,SS
IlokGe00,FS
ShawJo00,DB
