starters,positions
PlumJa00,QB
DrouRe00,RB
SmitRo01,WR
LeliAs00,WR
CarsDw00,TE
PutzJe00,TE
LepsMa20,LT
HamiBe20,LG
NaleTo00,C
NeilDa21,RG
FostGe20,RT
ColeMa00,LDE
HaywRe20,DE
PopeMo20,DT
FataMa20,DT
SpraDo20,OLB
WillD.20,OLB
WilsAl00,MLB
HernKe20,CB
BailCh00,CB
KennKe21,SS
LyncJo00,FS
