starters,positions
QuinBr00,QB
LewiJa00,RB
AlixCh00,FB
EdwaBr00,WR
StalDo00,WR
WinsKe01,TE
ThomJo28,LT
SteiEr20,LG
FralHa20,C
HadnRe20,RG
ShafKe20,RT
WillCo21,LDE
RogeSh99,NT
SmitSh20,RDE
McGiWi00,LOLB
DaviAn20,MLB
JackDQ20,WLB
WimbKa20,ROLB
WrigEr99,LCB
DaniTr20,RCB
JoneSe20,SS
PoolBr20,FS
