starters,positions
HopkTr01,C/G
PricBi01,G/C
JerrJo20,G/OT
FinlRy00,QB
BernGi00,HB
MixoJo00,HB
BoydTy00,WR
TateAu00,WR
UzomC.00,TE
HartBo00,OT
MillJo04,G
DunlCa99,DE
HubbSa00,DE
AtkiGe99,DT
TupoJo00,DT
BillAn00,DT
PratGe00,LB
VigiNi00,LB
JackWi02,CB
DennDa00,CB
WillSh02,S
BateJe00,S
