starters,positions
DebeSt00,QB
HearHe00,RB
OkoyCh00,FB
PaigSt00,WR
HarrEm00,WR
HayeJo00,TE
AltxJo00,LT
BaldRi20,LG
FeehGe20,C
AdicMa20,RG
EatmIr20,RT
GrifLe20,LDE
StenMi20,NT
BellMi20,RDE
HawkAn20,LOLB
HackDi00,LILB
DelxJa00,RILB
CofiTi20,ROLB
LewiAl00,LCB
RossKe00,RCB
BurrLl00,SS
CherDe00,FS
