starters,positions
FullSt00,QB
PaytWa00,RB
SuheMa00,FB
McKiDe01,WR
GaulWi00,WR
MoorEm00,TE
CoveJi00,LT
BortMa00,LG
HilgJa00,C
BeckKu20,RG
VanHKe20,RT
HartMi20,LDE
McMiSt00,LDT
HampDa01,RDT
DentRi00,RDE
WilsOt00,LLB
SingMi00,MLB
MarsWi00,RLB
RichMi20,LCB
FrazLe20,RCB
DuerDa00,SS
FencGa00,FS
