starters,positions
StafMa00,QB
RiddTh00,RB
JoneMa02,WR
TateGo00,WR
BoldAn00,WR
EbroEr00,TE
DeckTa00,LT
GlasGr00,LG
SwanTr00,C
WarfLa00,RG
RobiCo00,RT
TaylDe00,DE
AnsaEz00,DE
ThorKh00,DT
NgatHa20,DT
ByneJo00,OLB
WhitTa00,MLB
LawsNe00,CB
DiggQu00,CB
BadeJo00,CB
WilsTa00,SS
QuinGl99,FS
