starters,positions
WaddJu20,EOLB
FavrBr00,QB
LeveDo00,RB
HendWi00,FB
FreeAn00,WR
SchrBi00,WR
DaviTy00,TE
VerbRo20,LT
DotsSa20,T
AndrJo21,LG
WintFr00,C
RiveMa01,RG
DotsEa20,RT
BookVa20,LDE
BrowGi20,NT
HollVo20,RDE
KoonGe20,LOLB
HarrBe20,MLB
McKeMi20,LCB
WillTy20,RCB
ButlLe00,SS
SharDa00,FS
