starters,positions
PhilTo00,QB
WolfRo00,RB
VardTo00,FB
CarrMa00,WR
JackMi00,WR
KincBr00,TE
JoneTo01,LT
HoovHo20,LG
EverSt20,C
DahlBo20,RG
WillGe20,RT
BurnRo00,LDE
BallJe00,LDT
PerrMi00,RDT
PleaAn20,RDE
JohnPe01,LLB
JohnMi00,MLB
MattCl00,RLB
TaylTe20,LCB
MustNa20,RCB
MoorSt21,SS
TurnEr00,FS
