starters,positions
BonoSt00,QB
AlleMa00,RB
AndeKi00,FB
BirdJJ00,WR
DaviWi00,WR
WalkDe00,TE
AltxJo00,LT
SzotDa20,LG
GrunTi20,C
ShieWi00,RG
GrahDe21,RT
SmitNe00,LDE
PhilJo20,LDT
SaleDa00,RDT
MickDa20,RDE
ThomDe01,LLB
SimiTr20,MLB
RogeTr20,RLB
CollMa20,LCB
CartDa00,RCB
MincCh20,SS
WhitWi22,FS
