starters,positions
WilhEr00,QB
BrooJa00,RB
GreeHa00,FB
BrowEd00,WR
McGeTi00,WR
HolmRo00,TE
MunoAn00,LT
ReimBr20,LG
KozeBr20,C
JettPa20,RG
WaltJo20,RT
TuatNa20,LDE
KrumTi00,NT
GranDa21,RDE
FranJa20,LOLB
WillAl00,ROLB
BillLe20,LCB
ThomEr01,RCB
FulcDa00,SS
DixoRi21,FS
PricMi20,DB
FainRi20,DB
