starters,positions
FrerGu00,QB
DillCo00,HB
NealLo00,FB
WestMi00,WR
JohnCh01,WR
JoneLe23,TE
WebbRi00,LOT
ODwyMa20,LG
BrahRi20,C
GoffMi20,RG
AndeWi00,ROT
BookVa20,LDE
GibsOl20,LDT
WillTo23,RDT
SmitJu20,RDE
RossAd20,LLB
SimmBr20,MLB
SpikTa00,RLB
BurrJe20,LCB
HawkAr20,RCB
ArmoJo20,SS
HallCo21,FS
