starters,positions
LindRy00,QB
WellCh00,RB
DoucEa00,WR
FitzLa00,WR
FloyMi00,WR
HousRo01,TE
PottNa00,LT
CollDa20,LG
OhrnRi20,C
SnydAd20,RG
MassBo00,RT
TallRo00,DE
DockDa20,DT
WillDa99,NT
GrovQu99,LOLB
LenoPa20,ILB
WashDa99,ILB
AchoSa00,ROLB
PetePa00,LCB
GayxWi99,RCB
WilsAd99,SS
RhodKe20,FS
