starters,positions
RomoTo00,QB
MurrDe00,RB
BryaDe01,WR
AustMi00,WR
WittJa00,TE
HannJa00,TE
SmitTy00,LT
LiviNa20,LG
CookRy20,C
BernMa20,RG
FreeDo20,RT
HatcJa20,DT
SpeaMa21,DT
LissSe99,NT
SpenAn99,SLB
ConnDa99,MLB
SimsEr20,WLB
WareDe99,JLB
CarrBr99,LCB
ClaiMo00,RCB
McCrDa00,SS
SensGe20,FS
