starters,positions
WrigRa00,QB
IverEd00,RB
ElliGe00,RB
EppsPh00,WR
LoftJa00,WR
CoffPa00,TE
HuffTi20,LT
UeckKe20,LG
MoorBl20,C
HallRo20,RG
KochGr20,RT
CarrAl20,LDE
JoneTe21,NT
HumpDo20,RDE
AndeJo20,LOLB
ScotRa21,LILB
CumbGe20,RILB
DougMi20,ROLB
LeexMa20,LCB
LewiTi20,RCB
MurpMa01,SS
FlynTo20,FS
