starters,positions
DorsKe00,QB
LewiJa00,RB
VickLa00,FB
EdwaBr00,WR
StepSy20,WR
HeidSt00,TE
ThomJo28,LT
SteiEr20,LG
FralHa20,C
HadnRe20,RG
ShafKe20,RT
WillCo21,LDE
RogeSh99,NT
SmitSh20,RDE
WimbKa20,OLB
McGiWi00,OLB
DaviAn20,MLB
JackDQ20,WLB
WrigEr99,LCB
McDoBr99,RCB
JoneSe20,SS
PoolBr20,FS
