starters,positions
MontJo01,QB
WillHa00,RB
AndeKi00,FB
DaviWi00,WR
BirdJJ00,WR
HayeJo00,TE
AltxJo00,LT
SzotDa20,LG
GrunTi20,C
VillDa20,RG
SiglRi20,RT
GrifLe20,LDE
PhilJo20,NT
SaleDa00,RDE
RogeTr20,LOLB
SimiTr20,LILB
MartLo20,RILB
ThomDe01,ROLB
CartDa00,LCB
RossKe00,RCB
TerrDo20,SS
WhitDa22,FS
