starters,positions
BrooKe00,MOLB
JameBr20,MILB
RomoTo00,QB
BarbMa01,RB
AustMi00,WR
BennMa00,WR
WillRo04,WR
WittJa00,TE
FreeDo20,LT
KosiKy20,LG
GuroAn20,C
DaviLe21,RG
ColoMa20,RT
HatcJa20,LDE
RatlJa20,NT
BoweSt20,RDE
SpenAn99,SLB
WareDe99,WLB
NewmTe20,LCB
JenkMi99,RCB
ScanOr99,SS
BallAl99,FS
