starters,positions
TaylTy00,QB
McCoLe01,RB
DiMaPa00,FB
HolmAn00,WR
ClayCh00,TE
OLeaNi00,TE
DawkDi00,LT
IncoRi20,LG
WoodEr20,C
MillJo04,RG
MillJo02,RT
YarbEd01,LDE
WillKy20,LDT
ThorCe00,RDT
HughJe99,RDE
AlexLo99,SLB
BrowPr00,MLB
HumbRa00,WLB
WhitTr01,LCB
GainE.00,RCB
HydeMi00,SS
PoyeJo00,FS
