starters,positions
RodgAa00,QB
WillJa06,RB
AdamDa01,WR
AlliGe01,WR
CobbRa00,WR
GrahJi00,TE
BakhDa00,LT
TaylLa01,LG
LinsCo00,C
McCrJu00,RG
BulaBr20,RT
WilkMu00,DE
DaniMi00,DE
ClarKe01,NT
MattCl99,OLB
PerrNi00,OLB
MartBl01,ILB
MorrAn01,ILB
WillTr99,CB
AlexJa00,CB
ClinHa00,S
BricKe00,S
