starters,positions
NewtCa00,QB
StewJo00,RB
CotcJe00,WR
GinnTe00,WR
DickEd00,TE
OlseGr00,TE
OherMi20,LT
SilaAm00,LG
KaliRy20,C
TurnTr01,RG
RemmMi00,RT
EalyKo00,LDE
LotuSt00,LDT
ShorKa00,RDT
AlleJa22,RDE
KleiAJ00,SLB
KuecLu00,MLB
DaviTh20,WLB
TillCh20,LCB
NormJo01,RCB
HarpRo21,SS
ColeKu99,FS
