starters,positions
MillJi00,QB
AlleJa00,RB
ShelDa00,FB
BookMa00,WR
RobiMa00,WR
DaviJo00,TE
BrocBl20,LT
TuckRe20,LG
KreuOl00,C
VillCh20,RG
WillJa03,RT
RobiBr20,LDE
WashTe01,LDT
TrayKe20,RDT
DaniPh20,RDE
ColvRo20,SLB
UrlaBr00,MLB
HoldWa20,WLB
HarrWa21,LCB
McQuR.20,RCB
ParrTo20,SS
BrowMi99,FS
