starters,positions
PalmCa00,QB
JohnDa08,RB
FitzLa00,WR
FloyMi00,WR
NelsJJ00,WR
GresJe00,TE
HumpD.00,LT
IupaMi20,LG
ShipA.20,C
WatfEa00,RG
JohnUl00,RT
MaurJo00,DT
CampCa99,DT
PeteCo00,NT
MintKe00,ILB
JoneCh03,SAM
BucaDe00,LB
PetePa00,LCB
CoopMa00,RCB
JeffTo00,SS
SweaDJ00,FS
BranTy99,DB
