starters,positions
DelhJa00,QB
HoovBr00,RB
FostDe00,FB
ColbKe00,WR
SmitSt01,WR
GainMi00,TE
WharTr20,LT
WahlMi55,LG
MitcJe20,C
ReyeTu20,RG
GrosJo20,RT
PeppJu99,LDE
BuckBr20,LDT
CarsJo20,RDT
RuckMi20,RDE
MorgDa99,SLB
WithWi20,WLB
GambCh20,LCB
MannRi20,CB
LucaKe20,RCB
McCrMa20,SS
MintMi21,FS
