starters,positions
BeueSt00,QB
BiakTi00,RB
FloyWi00,FB
MuhaMu00,WR
HayeDo00,WR
WallWe00,TE
JoneCl20,T
TerrCh20,T
CampMa21,G
GarcFr21,C
NesbJa20,C
WhitRe00,DE
SwanEr00,LDT
GilbSe00,RDT
WillJa26,RDE
WellDe20,SLB
TownLe20,MLB
WoodLe00,WLB
DaviEr00,LCB
EvanDo21,RCB
MintMi21,SS
RobiEu00,FS
