starters,positions
NewtCa00,QB
ArtiCa00,RB
BenjKe00,WR
BrowPh00,WR
GinnTe00,WR
OlseGr00,TE
RemmMi00,LT
NorwAn01,LG
KaliRy20,C
TurnTr01,RG
WillDa06,RT
JohnCh98,LDE
LotuSt00,LDT
ShorKa00,RDT
EalyKo00,RDE
ThomSh01,SLB
KuecLu00,MLB
DaviTh20,WLB
BradJa00,LCB
BenwBe00,RCB
ColeKu99,SS
JoneCo01,FS
