starters,positions
SchoTu00,QB
RiggGe00,RB
BrowCh00,WR
BailSt00,WR
WhisKe00,TE
CoxxAr00,TE
KennMi00,LT
SculJo20,LG
RadlWa20,C
FralBi00,RG
MillBr21,RT
GannMi20,LDE
CasiTo20,NT
BryaRi20,RDE
WilkRe20,LOLB
CurrBu20,LILB
RadeJo20,RILB
WillJo24,ROLB
CrouDa20,LCB
CaseSc00,RCB
MoorRo20,SS
ClarBr20,FS
