starters,positions
KosaBe00,QB
RousLe00,RB
MorrJo00,RB
SlauWe00,WR
BrenBr00,WR
GalbSc00,TE
JoneTo01,LT
RienJo20,LG
BaabMi20,C
KingEd21,RG
FikeDa20,RT
BurnRo00,LDE
JoneJa20,LDT
PerrMi00,RDT
PleaAn20,RDE
BranDa21,LLB
JohnMi00,MLB
MattCl00,RLB
MinnFr00,LCB
BragSt20,RCB
BarnHa20,SS
NewsVi20,FS
