starters,positions
MannPe00,QB
MoreKn00,RB
WelkWe00,WR
DeckEr00,WR
ThomDe03,WR
ThomJu00,TE
ClarCh21,LT
BeadZa20,LG
RamiMa20,C
VasqLo20,RG
FranOr00,RT
WolfDe00,LDE
VickKe99,DT
KnigTe99,NT
PhilSh20,RDE
MillVo00,SLB
WoodWe20,MLB
TrevDa00,WLB
HarrCh01,LCB
JammQu20,RCB
AdamMi21,SS
MoorRa00,FS
