starters,positions
CutlJa00,QB
FortMa00,RB
BellJo02,WR
RoyaEd00,WR
MariMa00,WR
MillZa02,TE
LenoCh00,LT
SlauMa20,LG
GrasHr00,C
DucaVl20,RG
LongKy00,RT
YounWi99,DE
JenkJa01,DE
GoldEd00,NT
JoneCh05,ILB
TimuJo00,ILB
HousLa99,LB
HursDe00,CB
PortTr99,CB
FullKy00,CB
JoneHa02,S
AmosAd00,S
