starters,positions
FitzRy00,QB
LyncMa00,RB
ParrRo00,WR
EvanLe00,WR
JohnSt00,WR
StupJo00,TE
BellDe20,LT
LeviAn20,LG
HangGe20,C
WoodEr20,RG
GreeCo20,RT
EdwaDw20,LDE
WillKy20,NT
KelsCh21,LB
MaybAa99,LB
ElliKe20,LB
FlorDr20,CB
McGeTe99,CB
McKeLe99,CB
WhitDo20,SS
ByrdJa99,FS
ScotBr20,S
