starters,positions
TrubMi00,QB
HowaJo00,RB
McBrTr00,WR
InmaDo00,WR
SimsDi00,TE
ShahAd00,TE
LenoCh00,LT
SittJo20,LG
WhitCo03,C
LongKy00,RG
MassBo00,RT
HickAk00,DE
UnreMi00,DE
GoldEd00,NT
McPhPe00,OLB
AchoSa00,OLB
JoneCh05,ILB
KwiaNi00,ILB
FullKy00,CB
AmukPr00,CB
JackEd01,S
AmosAd00,S
