starters,positions
KennBi00,QB
HearHe00,RB
LacyKe00,RB
CarsCa00,WR
MarsHe00,WR
ArnoWa00,TE
HerkMa20,LT
BuddBr20,LG
RushBo20,C
CondTo20,RG
LutzDa20,RT
StilAr00,LDE
MaasBi00,NT
LindDa21,RDE
DaniCa20,LOLB
BlanJe20,LILB
SpanGa20,RILB
PainJe20,ROLB
HillGr20,LCB
RossKe00,RCB
BurrLl00,SS
CherDe00,FS
