starters,positions
MitcJi00,TE
KennMi00,LT
ScotDa21,LG
VanNJe00,C
ThieR.00,RG
McKiPh20,RT
YeatJe20,LDE
BailJi21,LDT
LewiMi20,RDT
MerrJe20,RDE
PennRo20,MLB
BrezGr00,RLB
ByasRi20,RCB
ReedFr20,SS
