starters,positions
FitzRy00,QB
JackFr02,RB
JoneDo00,WR
JohnSt00,WR
GrahT.00,WR
ChanSc00,TE
HairCh00,LT
LeviAn20,LG
WoodEr20,C
BrowCo23,RG
PearEr20,RT
WillMa22,LDE
DareMa00,LDT
WillKy20,NT
AndeMa21,RDE
MoatAr00,SLB
ShepKe00,MLB
BarnNi20,WLB
WillAa00,LCB
GilmSt00,RCB
WilsGe01,SS
ByrdJa99,FS
