starters,positions
KosaBe00,QB
DickCu00,RB
MackKe00,FB
SlauWe00,WR
LangRe00,WR
NewsOz00,TE
FarrPa20,LT
WillLa21,LG
BaabMi20,C
FikeDa20,RG
RisiCo00,RT
CampRe20,LDE
HairCa20,DE
ClanSa20,NT
GoliBo00,RDE
BankCh01,LILB
JohnEd21,RILB
MattCl00,ROLB
MinnFr00,LCB
DixoHa00,RCB
ElliRa20,SS
RockCh20,FS
