starters,positions
BlakJe00,QB
SmitEm00,RB
HodgJa00,FB
BoldAn00,WR
JohnBr02,WR
JoneFr00,TE
ShelL.20,LT
SpikCa20,LG
KendPe20,C
DaviLe21,RG
ClemAn20,RT
WakeFr00,LDE
BellMa20,LDT
DaviRu20,RDT
PaceCa20,RDE
ThomRa23,LOLB
McKiRo21,MLB
FishLe20,ROLB
HillRe20,LCB
BarrDa22,RCB
WilsAd99,SS
JackDe20,FS
