starters,positions
StafMa00,QB
AbduAm00,RB
BurtMi00,FB
JohnCa00,WR
TateGo00,WR
PettBr00,TE
ReifRi00,LT
TomlLa01,LG
SwanTr00,C
WarfLa00,RG
OlaxMi00,RT
AnsaEz00,DE
JoneJa99,DE
NgatHa20,DT
ReidCa00,DT
WhitTa00,OLB
ByneJo00,OLB
TullSt20,MLB
SlayDa00,CB
LawsNe00,CB
IhedJa00,SS
QuinGl99,FS
