starters,positions
HogeGa00,QB
BakeTo20,RB
FerrEa00,FB
GreeRo01,WR
NovaJa00,TE
AwalRo00,TE
SharLu00,LT
WolfJo20,LG
KennDe20,C
SmitLa20,RG
RobbTo20,RT
GallDa21,LDE
SaddRo20,LDT
WahlJi20,RDT
NunnFr20,RDE
BellAn20,LLB
HillEr20,MLB
HarvKe00,RLB
MackCe20,LCB
CartCa20,RCB
McDoTi00,SS
YounLo20,FS
