starters,positions
FavrBr00,QB
GreeAh00,RB
DrivDo00,WR
GlenTe00,WR
FranBu00,TE
MartDa00,TE
ClifCh20,LT
WahlMi55,LG
FlanMi00,C
RiveMa01,RG
DotsEa20,RT
KampAa99,LDE
HuntCl20,DT
BrowGi20,NT
GbajKa20,RDE
DiggNa20,SLB
NickHa00,MLB
WaynNa20,WLB
McBrTo20,LCB
WillTy20,RCB
BoweMa20,SS
AndeMa22,FS
