starters,positions
HartJi00,QB
JoneSt00,RB
MorrWa00,RB
GrayMe01,WR
TillPa00,WR
ChanAl00,TE
WortKe20,LT
YounBo00,LG
BankTo01,C
StieTe20,RG
DierDa00,RT
BellBo20,LDE
DawsMi20,NT
ZookJo00,RDE
NeilSt20,LOLB
WillEr22,LILB
AlleKu20,LILB
ArneMa20,ROLB
AlleCa21,LCB
NelsLe20,RCB
GreeKe20,SS
StonKe20,FS
