starters,positions
PalmCa00,QB
JohnDa08,RB
FitzLa00,WR
FloyMi00,WR
GresJe00,TE
NiklTr00,TE
VeldJa20,LT
IupaMi20,LG
ShipA.20,C
WatfEa00,RG
HumpD.00,RT
CampCa99,DT
StinEd00,DT
PeteCo00,NT
MintKe00,ILB
JoneCh03,SAM
GoldMa00,LB
BucaDe00,LB
PetePa00,LCB
CoopMa00,RCB
JeffTo00,SS
MathTy00,FS
