starters,positions
VickMi00,QB
DunnWa00,RB
GrifJu00,FB
JenkMi00,WR
FinnBr00,WR
CrumAl00,TE
ShafKe20,LT
LehrMa20,LG
McClTo20,C
FornKy20,RG
WeinTo20,RT
KernPa99,LDE
ColeRo99,LDT
LavaCh20,RDT
DaviCh22,RDE
BrooKe00,OLB
WillDe22,OLB
HartEd20,MLB
HallDe99,LCB
MortCh20,RCB
CarpKe20,SS
ScotBr20,FS
